conversation_id,text,person_id,time
SecondGame_Series Elastic_9,That's a good idea. ROM 5 again?,caitlyn y,11/19/13 9:48
SecondGame_Electric_9,"So, should we use each of those for the NiCd and PFC, and then we just need to decide which works best with the LiPO battery?",justin y,11/19/13 9:49
SecondGame_Electric_9,That sounds like a good plan.,madeline g,11/19/13 9:49
SecondGame_Hydraulic_9,I think we should use the same sensor for the first three prototypes.,brandon f,11/19/13 9:49
SecondGame_Hydraulic_9,I think we should use the same sensor for the first three prototypes.,brandon f,11/19/13 9:49
SecondGame_Hydraulic_9,"i agree, i used the optic binary in my prototypes",jackson p,11/19/13 9:49
SecondGame_PAM_9,ok lets find middle ground  thenand pick some prototypes,cameron i,11/19/13 9:49
SecondGame_PAM_9,ok lets find middle ground  thenand pick some prototypes,cameron i,11/19/13 9:49
SecondGame_PAM_9,ya scratch rom 6,cormick u,11/19/13 9:49
SecondGame_PAM_9,to many diminishing returns,cormick u,11/19/13 9:49
SecondGame_PAM_9,"Either way, I think we should use rom5 over rom6",keegan q,11/19/13 9:49
SecondGame_Pneumatic_9,Alright the second?,nicholas n,11/19/13 9:49
SecondGame_Pneumatic_9,the third?,nicholas n,11/19/13 9:49
SecondGame_Series Elastic_9,Cool I think we all agree,luke u,11/19/13 9:49
SecondGame_Series Elastic_9,I think that would be a good design with ROM 5,nathan d,11/19/13 9:49
SecondGame_Electric_9,Yeah that's great idea,brent p,11/19/13 9:50
SecondGame_Electric_9,And for the LiPO I feel Piezoelectric would be best because LiPO has a bad safety rating,justin y,11/19/13 9:50
SecondGame_Hydraulic_9,I was a fan of the Piezoelectric,samuel o,11/19/13 9:50
SecondGame_Hydraulic_9,"Ya i agree, optic binary",shane t,11/19/13 9:50
SecondGame_PAM_9,And maybe try like rom4 if we have room,keegan q,11/19/13 9:50
SecondGame_PAM_9,so we are not testing that at all then?,nicholas l,11/19/13 9:50
SecondGame_Pneumatic_9,the fourth?,nicholas n,11/19/13 9:50
SecondGame_Series Elastic_9,Alright  I made the batch!,abigail z,11/19/13 9:50
SecondGame_Series Elastic_9,Thanks Abigail,caitlyn y,11/19/13 9:50
SecondGame_Electric_9,agreed,madeline g,11/19/13 9:51
SecondGame_Hydraulic_9,Optic binary has the worst agility and safety though while Piezoelectric was better across the board,brandon f,11/19/13 9:51
SecondGame_Hydraulic_9,Optic binary has the worst agility and safety though while Piezoelectric was better across the board,brandon f,11/19/13 9:51
SecondGame_Hydraulic_9,"well whichever one we use for the first set, we can use the other two in the last two prototypes",jackson p,11/19/13 9:51
SecondGame_PAM_9,"Ok so do we like Com, OB, NiCd, PAM, ROM 5?",cameron i,11/19/13 9:51
SecondGame_PAM_9,"Ok so do we like Com, OB, NiCd, PAM, ROM 5?",cameron i,11/19/13 9:51
SecondGame_Pneumatic_9,and the last one?,nicholas n,11/19/13 9:51
SecondGame_Series Elastic_9,Thanks!,luke u,11/19/13 9:51
SecondGame_Electric_9,"Ok, next is material, I found composite to be the best, however also the most expensive, otherwise I used aluminum for my other prototypes, what about you guys?",justin y,11/19/13 9:52
SecondGame_Hydraulic_9,Yeah I say piezoelectric for the first three,casey f,11/19/13 9:52
SecondGame_Hydraulic_9,im good with that,jackson p,11/19/13 9:52
SecondGame_PAM_9,i thought we already did,cormick u,11/19/13 9:52
SecondGame_PAM_9,So should we discuss materials?,keegan q,11/19/13 9:52
SecondGame_PAM_9,yeaht that would be interesting,nicholas l,11/19/13 9:52
SecondGame_Pneumatic_9,"Yea, thanks.",nicholas n,11/19/13 9:52
SecondGame_Pneumatic_9,"Ok everyone, i made a batch with all 5 prototypes",nicholas n,11/19/13 9:52
SecondGame_Electric_9,"I tested steel as well.  It is a little more expensive, but it has a better tensile strength than the aluminum",brent p,11/19/13 9:53
SecondGame_Hydraulic_9,"okay, sounds good. So the first three will have ROM 4, piezoelectric, and use each of the materials, right?",brandon f,11/19/13 9:53
SecondGame_Hydraulic_9,Are we using steel for the last two?,brandon f,11/19/13 9:53
SecondGame_Hydraulic_9,"okay, sounds good. So the first three will have ROM 4, piezoelectric, and use each of the materials, right?",brandon f,11/19/13 9:53
SecondGame_Hydraulic_9,Are we using steel for the last two?,brandon f,11/19/13 9:53
SecondGame_Hydraulic_9,"yep brandon, that sounds good",jackson p,11/19/13 9:53
SecondGame_Hydraulic_9,"sure they will all eventually be tested, and we are more focusing on material for the first 3 anyway",shane t,11/19/13 9:53
SecondGame_PAM_9,I feel Aluminum is a very average base,cameron i,11/19/13 9:53
SecondGame_PAM_9,I feel Aluminum is a very average base,cameron i,11/19/13 9:53
SecondGame_PAM_9,between composite and steel at least,cormick u,11/19/13 9:53
SecondGame_PAM_9,agreed,cormick u,11/19/13 9:53
SecondGame_PAM_9,yeah i agree with the aluminum,nicholas l,11/19/13 9:53
SecondGame_Pneumatic_9,Thanks,christina b,11/19/13 9:53
SecondGame_Hydraulic_9,if everyone is ok with that I think it will work fine,jackson p,11/19/13 9:54
SecondGame_PAM_9,I feel if Alum was paired with NiCd and Piezoelectric and Strain Gauge it will be interesting,cameron i,11/19/13 9:54
SecondGame_PAM_9,I feel if Alum was paired with NiCd and Piezoelectric and Strain Gauge it will be interesting,cameron i,11/19/13 9:54
SecondGame_PAM_9,We have 3 variables that we've decided on. I think we should pick the best two of each materials and control sensor and test the two of those. Then we could maybe try one with a lower rom,keegan q,11/19/13 9:54
SecondGame_Electric_9,"Okay, I feel for the design with NiCd and Optic Binary should use either aluminum or steel because it is already using the most expensive battery and sensor",justin y,11/19/13 9:55
SecondGame_Electric_9,and preference?,justin y,11/19/13 9:55
SecondGame_Hydraulic_9,"4. steel, rom 5, optic binary",brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,"5. steel, rom 3, optic binary",brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,4 was supposed to use strain-gauge,brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,"4. steel, rom 5, optic binary",brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,"5. steel, rom 3, optic binary",brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,4 was supposed to use strain-gauge,brandon f,11/19/13 9:55
SecondGame_Hydraulic_9,sounds good,casey f,11/19/13 9:55
SecondGame_Electric_9,and for the PFC and Piezoelectric we could use composite because it is using the cheapest other stuff,justin y,11/19/13 9:56
SecondGame_Hydraulic_9,"nevermind,. 5 was supposed to use strain gauge",brandon f,11/19/13 9:56
SecondGame_Hydraulic_9,Everyone agree with those choices?,brandon f,11/19/13 9:56
SecondGame_Hydraulic_9,"nevermind,. 5 was supposed to use strain gauge",brandon f,11/19/13 9:56
SecondGame_Hydraulic_9,Everyone agree with those choices?,brandon f,11/19/13 9:56
SecondGame_Hydraulic_9,all sounds good then,jackson p,11/19/13 9:56
SecondGame_Hydraulic_9,yes,jackson p,11/19/13 9:56
SecondGame_PAM_9,devices,nicholas l,11/19/13 9:56
SecondGame_PAM_9,So lets choose device,nicholas l,11/19/13 9:56
SecondGame_Electric_9,For the NiCd Optic I'd say aluminum,brent p,11/19/13 9:57
SecondGame_Electric_9,"@Justin Kim: No, thats the last thing left to discuss after material",justin y,11/19/13 9:57
SecondGame_Hydraulic_9,Yes,samuel o,11/19/13 9:57
SecondGame_Hydraulic_9,yep,shane t,11/19/13 9:57
SecondGame_PAM_9,okay,cameron i,11/19/13 9:57
SecondGame_PAM_9,okay,cameron i,11/19/13 9:57
SecondGame_PAM_9,I am thinking keegans device 3,nicholas l,11/19/13 9:57
SecondGame_PAM_9,agree,cameron i,11/19/13 9:58
SecondGame_PAM_9,and cormicks right under it,cameron i,11/19/13 9:58
SecondGame_PAM_9,agree,cameron i,11/19/13 9:58
SecondGame_PAM_9,and cormicks right under it,cameron i,11/19/13 9:58
SecondGame_PAM_9,agreed,cormick u,11/19/13 9:58
SecondGame_PAM_9,yeah,nicholas l,11/19/13 9:58
SecondGame_Hydraulic_9,I'm making it,brandon f,11/19/13 10:00
SecondGame_Hydraulic_9,I'm making it,brandon f,11/19/13 10:00
SecondGame_PAM_9,"okay and then Comrmiks Com, OB, NiCd, PAM, ROM 5?",cameron i,11/19/13 10:00
SecondGame_PAM_9,"okay and then Comrmiks Com, OB, NiCd, PAM, ROM 5?",cameron i,11/19/13 10:00
SecondGame_PAM_9,sure,cormick u,11/19/13 10:00
SecondGame_PAM_9,we need one with composite,nicholas l,11/19/13 10:00
SecondGame_PAM_9,i am think camerons,nicholas l,11/19/13 10:00
SecondGame_Electric_9,okay,justin y,11/19/13 10:01
SecondGame_Electric_9,Does anyone have  preference for the material used on the other prototypes?,justin y,11/19/13 10:01
SecondGame_Electric_9,We should use aluminum with the NiCd piezoelectric as well; it will even out the high cost of the piezoelectric battery,madeline g,11/19/13 10:01
SecondGame_PAM_9,The Difference is ROM so we can pick either one lets not do both,cameron i,11/19/13 10:01
SecondGame_PAM_9,The Difference is ROM so we can pick either one lets not do both,cameron i,11/19/13 10:01
SecondGame_PAM_9,?,cormick u,11/19/13 10:01
SecondGame_PAM_9,mine had optic binary...,cormick u,11/19/13 10:01
SecondGame_PAM_9,who is putting the batch together?,cormick u,11/19/13 10:01
SecondGame_PAM_9,We're not using optic binary at all though are we?,keegan q,11/19/13 10:01
SecondGame_Electric_9,"For the the LiPO piezo, should we try the steel since it is the middle price battery and the middle price material",brent p,11/19/13 10:02
SecondGame_Electric_9,sounds good,madeline g,11/19/13 10:02
SecondGame_Hydraulic_9,it's done,brandon f,11/19/13 10:02
SecondGame_Hydraulic_9,it's done,brandon f,11/19/13 10:02
SecondGame_PAM_9,same with mine,cameron i,11/19/13 10:02
SecondGame_PAM_9,same with mine,cameron i,11/19/13 10:02
SecondGame_PAM_9,"I know, I didn't think we were going to use that.. But it's fine",keegan q,11/19/13 10:02
SecondGame_PAM_9,we mines well try it,nicholas l,11/19/13 10:02
SecondGame_Electric_9,What about the PFC optic?,brent p,11/19/13 10:03
SecondGame_Electric_9,Okay,brent p,11/19/13 10:03
SecondGame_Electric_9,"This is also middle of the line on price, so steel?",justin y,11/19/13 10:03
SecondGame_Hydraulic_9,thanks,jackson p,11/19/13 10:03
SecondGame_PAM_9,yeah wanna try my P3?,cameron i,11/19/13 10:03
SecondGame_PAM_9,yeah wanna try my P3?,cameron i,11/19/13 10:03
SecondGame_Electric_9,"Because even though ROM6 looks better, the recharge interval is very low",justin y,11/19/13 10:04
SecondGame_Electric_9,"Alright, last thing is ROM then, I found ROM 5 to be the best",justin y,11/19/13 10:04
SecondGame_PAM_9,yeah except the ROM is a 6 not 5,daniel t,11/19/13 10:04
SecondGame_Electric_9,Yeah I think a ROM of 5 works.,brent p,11/19/13 10:05
SecondGame_Electric_9,"Okay, do we want to keep it consistent throughout then? Or change it for certain prototypes?",justin y,11/19/13 10:05
SecondGame_Electric_9,^^agreed. ROM 5 is a good balance between recharge interval and payload/agility,madeline g,11/19/13 10:05
SecondGame_PAM_9,okay lets go with Comick's that is ROM5,cameron i,11/19/13 10:05
SecondGame_PAM_9,okay lets go with Comick's that is ROM5,cameron i,11/19/13 10:05
SecondGame_PAM_9,Cormick has that design with a ROM of 5,daniel t,11/19/13 10:05
SecondGame_PAM_9,"I had the same one, but it's rom4..",keegan q,11/19/13 10:05
SecondGame_PAM_9,so is that all 5 or are we missing one,nicholas l,11/19/13 10:05
SecondGame_Electric_9,I think keeping it constant is fine,brent p,11/19/13 10:06
SecondGame_Electric_9,@Ruzhen: What advantages did you find for ROM 4?,justin y,11/19/13 10:06
SecondGame_PAM_9,we are missing 2,cameron i,11/19/13 10:06
SecondGame_PAM_9,we are missing 2,cameron i,11/19/13 10:06
SecondGame_PAM_9,I think we need to try one with a ROM of 4 or even 3,daniel t,11/19/13 10:06
SecondGame_PAM_9,ok then Keegan's Device 5?,cameron i,11/19/13 10:07
SecondGame_PAM_9,ok and then what about switching it up totally and going with my P5,cameron i,11/19/13 10:07
SecondGame_PAM_9,ok then Keegan's Device 5?,cameron i,11/19/13 10:07
SecondGame_PAM_9,ok and then what about switching it up totally and going with my P5,cameron i,11/19/13 10:07
SecondGame_PAM_9,yes,daniel t,11/19/13 10:07
SecondGame_PAM_9,I agree,keegan q,11/19/13 10:07
SecondGame_Hydraulic_9,im having trouble submitting my notebook,jackson p,11/19/13 10:08
SecondGame_PAM_9,ya go for it,cormick u,11/19/13 10:08
SecondGame_PAM_9,That one doesn't use NiCd,keegan q,11/19/13 10:08
SecondGame_PAM_9,do it,nicholas l,11/19/13 10:08
SecondGame_Electric_9,@Ruzhen: so are you thinking a ROM of 4 or 5?,brent p,11/19/13 10:09
SecondGame_Hydraulic_9,"copy the whole entry, refresh, and paste'",brandon f,11/19/13 10:09
SecondGame_Hydraulic_9,"copy the whole entry, refresh, and paste'",brandon f,11/19/13 10:09
SecondGame_Hydraulic_9,that worked out well thanks,jackson p,11/19/13 10:09
SecondGame_PAM_9,"I know it was just a "" lets see what it will do"" device",cameron i,11/19/13 10:09
SecondGame_PAM_9,"I know it was just a "" lets see what it will do"" device",cameron i,11/19/13 10:09
SecondGame_PAM_9,ya i say go for it,cormick u,11/19/13 10:09
SecondGame_PAM_9,Alright sure,keegan q,11/19/13 10:09
SecondGame_PAM_9,it would be nice to see another battery,nicholas l,11/19/13 10:09
SecondGame_PAM_9,ok ill make them quick,cameron i,11/19/13 10:11
SecondGame_PAM_9,"okay so let me get this straight it is: My P5, Keegan device 5, Cormicks Com, OB, NiCd, PAM, ROM5, Keegan's Device 3, and Cormicks under that one?",cameron i,11/19/13 10:11
SecondGame_PAM_9,ok ill make them quick,cameron i,11/19/13 10:11
SecondGame_PAM_9,"okay so let me get this straight it is: My P5, Keegan device 5, Cormicks Com, OB, NiCd, PAM, ROM5, Keegan's Device 3, and Cormicks under that one?",cameron i,11/19/13 10:11
SecondGame_PAM_9,who is putting it together?,cormick u,11/19/13 10:11
SecondGame_PAM_9,yes,nicholas l,11/19/13 10:11
SecondGame_Electric_9,^^agreed,madeline g,11/19/13 10:12
SecondGame_PAM_9,done,cameron i,11/19/13 10:13
SecondGame_PAM_9,done,cameron i,11/19/13 10:13
SecondGame_PAM_9,ok thanks,cormick u,11/19/13 10:13
SecondGame_PAM_9,@Cameron: thanks,keegan q,11/19/13 10:13
SecondGame_PAM_9,thanks,nicholas l,11/19/13 10:14
SecondGame_Electric_9,@Justin Kim: I can do it,brent p,11/19/13 10:15
SecondGame_Electric_9,"Okay, thanks",justin y,11/19/13 10:15
SecondGame_Electric_9,"Alright so the five prototypes are as follow: NiCd piezo, Aluminum ROM5, NiCd Optic Aluminum ROM5, PFC Piezo composite ROM5, PFC Optic steel ROM5, and LIPO piezo steel ROM5",brent p,11/19/13 10:17
SecondGame_Electric_9,ok great! who will submit this batch?,madeline g,11/19/13 10:18
SecondGame_Electric_9,"@Justin Kim: I have to create some of the devices that we came up with, and for some reason I can't safe them.  Do you know why?",brent p,11/19/13 10:23
SecondGame_Electric_9,@Justin Kim: Never mind,brent p,11/19/13 10:23
SecondGame_Electric_9,Alright the batch should be up,brent p,11/19/13 10:26
SecondGame_Electric_9,"found it, thanks",justin y,11/19/13 10:26
SecondGame_Electric_9,@Justin Kim: I don't think I have,madeline g,11/21/13 9:51
SecondGame_PAM_11,I'm ready,keegan q,11/21/13 10:01
SecondGame_PAM_11,ready,cormick u,11/21/13 10:02
SecondGame_PAM_11,we tried to pick devices that were different and that would give us a better understander of how each aspect affect the performance of the device,cormick u,11/21/13 10:02
SecondGame_PAM_11,We all collaborated on what devices we thought were the best to test based on the internal consultants goals.,nicholas l,11/21/13 10:02
SecondGame_Hydraulic_11,What did everyone think of the results?,casey f,11/21/13 10:03
SecondGame_PAM_11,Well it was a lot of talking about what we all thought was important and then when from there. We all kind of gave input on what we liked to see together,cameron i,11/21/13 10:03
SecondGame_PAM_11,Well it was a lot of talking about what we all thought was important and then when from there. We all kind of gave input on what we liked to see together,cameron i,11/21/13 10:03
SecondGame_PAM_11,"Yes, safety was taken into account",daniel t,11/21/13 10:03
SecondGame_PAM_11,We tried to keep safety as one of our highest priorities,keegan q,11/21/13 10:03
SecondGame_PAM_11,We wanted to make something that was safe for the worker as well as would mimic the movements of the worker as best as possible,nicholas l,11/21/13 10:03
SecondGame_Hydraulic_11,I was surprised how poor the recharge interval was on most of the prototypes,brandon f,11/21/13 10:04
SecondGame_Hydraulic_11,I was surprised how poor the recharge interval was on most of the prototypes,brandon f,11/21/13 10:04
SecondGame_Hydraulic_11,I think that the two best prototypes were 2 and 3,jackson p,11/21/13 10:04
SecondGame_Hydraulic_11,It is clear that there is no clear single best protoype,samuel o,11/21/13 10:04
SecondGame_Hydraulic_11,I think the increased payload of all the prototypes took away from other categories like recharge interval and safety,shane t,11/21/13 10:04
SecondGame_PAM_11,yes we did we said the suit was no good to the workers if it wasn't charged but it wasnt good charged if it didn't have a good payload,cameron i,11/21/13 10:04
SecondGame_PAM_11,yes we did we said the suit was no good to the workers if it wasn't charged but it wasnt good charged if it didn't have a good payload,cameron i,11/21/13 10:04
SecondGame_PAM_11,"we had to sacrifice some aspects in order to keep the device safe, such as the payload",cormick u,11/21/13 10:04
SecondGame_Hydraulic_11,We wanted to test certain aspects by testing them directly against each other,jackson p,11/21/13 10:05
SecondGame_PAM_11,yeah and for some reason our safety numbers are high still,cameron i,11/21/13 10:05
SecondGame_PAM_11,yeah and for some reason our safety numbers are high still,cameron i,11/21/13 10:05
SecondGame_PAM_11,I believe that it was a successful trial because we now have an understanding of how each thing affects the device,cormick u,11/21/13 10:05
SecondGame_PAM_11,Using the resources we tried to  maintain a strong balance,daniel t,11/21/13 10:05
SecondGame_PAM_11,Our payload was too low but overall successful,daniel t,11/21/13 10:05
SecondGame_PAM_11,None of our devices met all the standards so I would say we weren't that successful,keegan q,11/21/13 10:05
SecondGame_PAM_11,It was a successful trial,nicholas l,11/21/13 10:05
SecondGame_Hydraulic_11,We assumed steel would be the best option but that didn't turn out to be the best assumption,brandon f,11/21/13 10:06
SecondGame_Hydraulic_11,We assumed steel would be the best option but that didn't turn out to be the best assumption,brandon f,11/21/13 10:06
SecondGame_Hydraulic_11,We discussed what we wanted to test and how during our last meeting,samuel o,11/21/13 10:06
SecondGame_Hydraulic_11,"We decided further testing was needed for the materials, and made assumptions as to what the best choices would be for the other components of the device",shane t,11/21/13 10:06
SecondGame_PAM_11,"True, and what was challenging was picking the correct ROM",cameron i,11/21/13 10:06
SecondGame_PAM_11,"True, and what was challenging was picking the correct ROM",cameron i,11/21/13 10:06
SecondGame_PAM_11,well i don't think the drop in ROM was worth it,cormick u,11/21/13 10:06
SecondGame_PAM_11,How much the ROM affects the design,nicholas l,11/21/13 10:06
SecondGame_PAM_11,I also think it all starts with the base material,cameron i,11/21/13 10:07
SecondGame_PAM_11,I also think it all starts with the base material,cameron i,11/21/13 10:07
SecondGame_PAM_11,agreed,cormick u,11/21/13 10:07
SecondGame_PAM_11,how the different materials affect the design,daniel t,11/21/13 10:07
SecondGame_Hydraulic_11,We tried to pick parts that would complement each other in order to create a well rounded product,brandon f,11/21/13 10:08
SecondGame_Hydraulic_11,We tried to pick parts that would complement each other in order to create a well rounded product,brandon f,11/21/13 10:08
SecondGame_Hydraulic_11,We took all of their requests into account when we were designing the prototypes. We tried to make the best one in all the categories,jackson p,11/21/13 10:08
SecondGame_PAM_11,I will bring what I have learned from this batch to the new team. I will bring the good and the failures,cameron i,11/21/13 10:08
SecondGame_PAM_11,I will bring what I have learned from this batch to the new team. I will bring the good and the failures,cameron i,11/21/13 10:08
SecondGame_PAM_11,and how the different materials affect the cost,cormick u,11/21/13 10:08
SecondGame_PAM_11,prototype five was very expensive,cormick u,11/21/13 10:08
SecondGame_Hydraulic_11,We also tried to give the prototype a high payload so the workers could do more.,brandon f,11/21/13 10:09
SecondGame_Hydraulic_11,We also tried to give the prototype a high payload so the workers could do more.,brandon f,11/21/13 10:09
SecondGame_Hydraulic_11,Yes safety would be the aspect that regards them. Or RPN,casey f,11/21/13 10:09
SecondGame_Hydraulic_11,"Safety was definitely an important factor, and with the next steps in the design process we can work to increase its safety",jackson p,11/21/13 10:09
SecondGame_Hydraulic_11,"Yes, safety was a big factor for some of the consultants",samuel o,11/21/13 10:09
SecondGame_Hydraulic_11,Most of the consultants concerns dealt with the attributes that affect the worker so yes we did,shane t,11/21/13 10:09
SecondGame_PAM_11,It probably isn't the safest,cameron i,11/21/13 10:09
SecondGame_PAM_11,It probably isn't the safest,cameron i,11/21/13 10:09
SecondGame_PAM_11,agreed,cormick u,11/21/13 10:09
SecondGame_PAM_11,We will have an understanding of the PAM actuator and know how much ROM affects the designs,keegan q,11/21/13 10:09
SecondGame_PAM_11,It has good agility but doesn't have good safety or payload,keegan q,11/21/13 10:09
SecondGame_PAM_11,Agreed,nicholas l,11/21/13 10:09
SecondGame_Hydraulic_11,ROM and safety,casey f,11/21/13 10:10
SecondGame_Hydraulic_11,Safety and payload capacity,jackson p,11/21/13 10:10
SecondGame_Hydraulic_11,"Safety, payload, and recharge interval",samuel o,11/21/13 10:10
SecondGame_Hydraulic_11,safety and payload,shane t,11/21/13 10:10
SecondGame_PAM_11,i think it maximizes agility,cameron i,11/21/13 10:10
SecondGame_PAM_11,I think other actuators will be key,cameron i,11/21/13 10:10
SecondGame_PAM_11,i think it maximizes agility,cameron i,11/21/13 10:10
SecondGame_PAM_11,I think other actuators will be key,cameron i,11/21/13 10:10
SecondGame_PAM_11,agility but low payload,daniel t,11/21/13 10:10
SecondGame_PAM_11,Yeah agility seems to be the  best,nicholas l,11/21/13 10:10
SecondGame_Hydraulic_11,"Yes, we were able to learn about how different designs factors effect the performance of the whole design",samuel o,11/21/13 10:11
SecondGame_PAM_11,agreed,cameron i,11/21/13 10:11
SecondGame_PAM_11,agreed,cameron i,11/21/13 10:11
SecondGame_PAM_11,ya i don't think that our PAM actuator can be the best out there,cormick u,11/21/13 10:11
SecondGame_PAM_11,yes,cormick u,11/21/13 10:11
SecondGame_PAM_11,Yes.,keegan q,11/21/13 10:11
SecondGame_Hydraulic_11,"Even if we dont have a final best prototype, from our results we can figure out what needs to be changed in order to do so",casey f,11/21/13 10:12
SecondGame_Hydraulic_11,There is a lot to take away from the results. We were able to successfully match up and isolate each material so yes it was a successful trial.,jackson p,11/21/13 10:12
SecondGame_Hydraulic_11,"yes, we have an idea of how certain combinations work together, and can use that to decided what changes need to be made to the prototypes in order to make a better design for our final exoskeleton",shane t,11/21/13 10:12
SecondGame_PAM_11,yup,cameron i,11/21/13 10:12
SecondGame_PAM_11,yup,cameron i,11/21/13 10:12
SecondGame_PAM_11,yes,daniel t,11/21/13 10:12
SecondGame_PAM_11,yes,nicholas l,11/21/13 10:12
SecondGame_Hydraulic_11,Keeping the cost down while satisfying all the requirements is challenging,brandon f,11/21/13 10:13
SecondGame_Hydraulic_11,Keeping the cost down while satisfying all the requirements is challenging,brandon f,11/21/13 10:13
SecondGame_Hydraulic_11,trying to keep all of the other aspects high while minimizing cost,jackson p,11/21/13 10:13
SecondGame_Hydraulic_11,We weren't able to have a satisfactory recharge interval for our designs,samuel o,11/21/13 10:13
SecondGame_Hydraulic_11,It seems difficult to balance certain aspects such as cost and payload,shane t,11/21/13 10:13
SecondGame_Hydraulic_11,We have an idea of how different materials affect the attributes of the device,shane t,11/21/13 10:14
SecondGame_Hydraulic_11,"How much the sensor affects the results. The prototype with the strain guage sensor was  very good in cost and recharge interval while poor in the other categories, just like the strain guage senso",jackson p,11/21/13 10:15
SecondGame_Hydraulic_11,The effects of the different materials,samuel o,11/21/13 10:15
SecondGame_Hydraulic_11,I'll bring my knowledge of how ROM affects the hydraulic actuator,brandon f,11/21/13 10:17
SecondGame_Hydraulic_11,I'll bring my knowledge of how ROM affects the hydraulic actuator,brandon f,11/21/13 10:17
SecondGame_Hydraulic_11,Knowledge about how to best maximize our actuator's aspects,jackson p,11/21/13 10:17
SecondGame_Hydraulic_11,We will bring our knowledge of the hydraulic actuator and how different factors optimize this actuators performance,samuel o,11/21/13 10:17
SecondGame_Hydraulic_11,We can bring a recommendation as to what components will create a quality exoskeleton that uses the hydraulic actuator,shane t,11/21/13 10:17
SecondGame_Hydraulic_11,That it has a high cost and that it does not have a very good recharge interval overall,jackson p,11/21/13 10:19
SecondGame_Hydraulic_11,We were unsuccessful in having a design that had a good recharge interval,samuel o,11/21/13 10:19
SecondGame_Hydraulic_11,Its possible that the recharge interval is on the lower end when the hydraulic actuator is used,shane t,11/21/13 10:19
SecondGame_Hydraulic_11,Our actuator maximized payload. We have way more than we need,brandon f,11/21/13 10:20
SecondGame_Hydraulic_11,Our actuator maximized payload. We have way more than we need,brandon f,11/21/13 10:20
SecondGame_Hydraulic_11,yeah payload and agility is maxed at least in the higher ROM,casey f,11/21/13 10:20
SecondGame_Hydraulic_11,payload is very important because it is the amount of work that the design can preform,jackson p,11/21/13 10:20
SecondGame_Hydraulic_11,"The payload is very high, as is the agility",jackson p,11/21/13 10:20
SecondGame_Hydraulic_11,"Payload, which allows a rescue worker to do more work",samuel o,11/21/13 10:20
SecondGame_Hydraulic_11,"payload, we know that we can focus more on other attributes such as recharge interval and safety when the hydraulic actuator is used",shane t,11/21/13 10:20
SecondGame_1_12,Im Jackson and I had the Hydraulic Actuator,jackson p,11/26/13 9:24
SecondGame_1_12,"Hi, I'm Brent, and I worked with electric actuataors",brent p,11/26/13 9:25
SecondGame_4_12,I'm Abby and I've been using series elastic.,abigail z,11/26/13 9:25
SecondGame_5_12,"Hi, I'm Brandon and I worked with the hydraulic actuator",brandon f,11/26/13 9:25
SecondGame_5_12,"Hi, I'm Brandon and I worked with the hydraulic actuator",brandon f,11/26/13 9:25
SecondGame_5_12,Hi guys I'm Caitlyn and I have experience working with the series elastic actuator,caitlyn y,11/26/13 9:25
SecondGame_1_12,hey I'm cormick and i worked with Pneumatic Artificial Muscle Actuated System,cormick u,11/26/13 9:26
SecondGame_2_12,sounds good,cameron i,11/26/13 9:26
SecondGame_2_12,sounds good,cameron i,11/26/13 9:26
SecondGame_2_12,Im cameron And I worked with the PAM actuator,cameron i,11/26/13 9:27
SecondGame_2_12,Im cameron And I worked with the PAM actuator,cameron i,11/26/13 9:27
SecondGame_3_12,Hello I am Casey,casey f,11/26/13 9:27
SecondGame_3_12,"Hi, I'm Keegan",keegan q,11/26/13 9:27
SecondGame_3_12,Hey i'm Nick!,nicholas n,11/26/13 9:27
SecondGame_4_12,I am Danny and I have been using pneumatic artificial muscle,daniel t,11/26/13 9:27
SecondGame_2_12,"Hi everyone, I'm Nate, I worked with series elastic",nathan d,11/26/13 9:28
SecondGame_2_12,"Hello, I am Sam and i worked with the hydraulic actuator",samuel o,11/26/13 9:28
SecondGame_3_12,"Hello, Im justin",justin y,11/26/13 9:28
SecondGame_3_12,and electric,justin y,11/26/13 9:28
SecondGame_3_12,I worked with the PAM actuator,keegan q,11/26/13 9:28
SecondGame_3_12,I worked with the pneumatic actuator.,nicholas n,11/26/13 9:28
SecondGame_4_12,hello im shane and I used the hydraulic actuator,shane t,11/26/13 9:28
SecondGame_1_12,I'm Derek and I had the Pneumatic Actuator,derek v,11/26/13 9:29
SecondGame_2_12,Is Ruzhen here with us?,cameron i,11/26/13 9:29
SecondGame_2_12,Is Ruzhen here with us?,cameron i,11/26/13 9:29
SecondGame_1_12,I'm Luke and I worked with the series elastic actuator. Sorry I am few minutes late,luke u,11/26/13 9:30
SecondGame_4_12,The Pneumatic actuator had a very low cost,christina b,11/26/13 9:30
SecondGame_4_12,Hi i am Christina I having been using Pneumatic.,christina b,11/26/13 9:30
SecondGame_2_12,"From my batch we have learned that PAM does not have good safety or payload, but it does do well in agility. Also we really liked the NiCd power source.",cameron i,11/26/13 9:31
